Titulo,Categoria,Resumo,Status
Marca de roupas com mensagens nacionalistas dos EUA é multada em R$ 1 milhão por trocar etiquetas que diziam que peças eram feitas na China,mundo,"A marca faz peças com mensagens nacionalistas dos EUA, mas trocava as etiquetas com a identificação do local de produção e, por isso, foi multada em R$ 1 milhão.",1
Taiwan: que lições tirar dos exercícios militares chineses no entorno da ilha?,mundo,Visita de Nancy Pelosi à Ilha fez com que diversas reações em cadeia ocorressem na região do Pacífico.,1
Rússia diz que Ucrânia 'faz Europa de refém' ao bombardear usina nuclear,mundo,"Ministério das Relações Exteriores da Rússia disse que gostaria que a Agência Internacional de Energia Atômica (AIEA) visitasse a usina, maior instalação nuclear da Europa, mas que Kiev estava bloqueando uma possível visita.",1
O assassinato que assombra eleição presidencial no Quênia,mundo,Morte em 2017 do funcionário encarregado da tecnologia de votação ainda atormenta comissão eleitoral.,1
Americano que matou um homem negro que fazia jogging em bairro predominantemente branco é condenado à prisão perpétua,mundo,Travis McMichael matou Ahmaud Arbery quando a vítima estava correndo para se exercitar. A juíza considerou que o racismo motivou o crime. Ele já tinha sido condenado em um tribunal estadual.,1
O assassinato que assombra eleição presidencial no Quênia,mundo,"País voltas às urnas ainda sob trauma de pleito de 2017, quando chefe da tecnologia da comissão eleitoral foi morto. ",1
Museu de Londres vai devolver 72 objetos saqueados da Nigéria no século 19,mundo,"A presidente do Museu Horniman disse que era ""moral"" devolver itens levados ""à força"" anos atrás.",1
"Dançarino atingido por telão durante show em Hong Kong acorda do coma, diz família",mundo,"De acordo com os médicos, é possível que ele não recupere os movimentos do pescoço para baixo. Segundo a família, ele consegue se comunicar de forma básica.",1
VÍDEO: Tanque de combustível explode em Cuba; incêndio já dura mais de 3 dias,mundo,"Um raio atingiu um depósito de petróleo na sexta-feira. Um bombeiro morreu no incêndio, outras 16 pessoas estão desaparecidas.",1
Israel reabre passagens de Gaza após trégua com palestinos,mundo,"Após mais de 56h de confronto, o cessar-fogo tranquilizou os moradores da região.",1
"'Estou preocupado', diz Biden em primeira fala após visita de Pelosi a Taiwan",mundo,"Presidente dos Estados Unidos não havia se pronunciado sobre crise diplomática com China, que se enfureceu após viagem da presidente da Câmara dos EUA a Taiwan na semana passada. ",1
Israel reabre fronteira para Gaza após cessar-fogo,mundo,Centenas de pessoas ficaram feridas e várias casas foram destruídas na Faixa de Gaza,1
Segundo tanque de combustível explode em Cuba,mundo,"Incêndio começou na sexta-feira (5), quando um raio atingiu um dos tanques do depósito.",1
Como foram resolvidas as 3 grandes crises entre China e EUA por Taiwan,mundo,Histórico mostra as soluções encontradas por essas nações em tempos passados.,1
Acordo europeu para reduzir consumo de gás russo entra em vigor esta semana,mundo,"Medida não é vinculante, mas pede que os 27 países que fazem parte do bloco economizem ao máximo. Presidente da Comissão Europeia diz que governos devem ser preparar 'para o pior cenário'. ",1
Imprensa internacional destaca morte de Leandro Lo ,mundo,Trajetória do campeão mundial de jiu-jítsu é relembrada por jornais e sites. Brasileiro venceu oito vezes o Campeonato Mundial. ,1
Entenda a importância de Taiwan,mundo,A pequena ilha tem uma posição estratégica e geográfica bem importante.,1
Gustavo Petro toma posse como presidente da Colômbia,mundo,Ariel Palácios detalha sobre o novo Governo,1
ONU: Há 'risco real' de desastre em usina nuclear na Ucrânia,mundo,"Usina de Zaporizhzhia, a maior da Europa, foi alvo de bombardeios na sexta-feira e no sábado, que danificaram sensores de radiação e atingiram área de armazenamento. Moscou e Kiev trocam acusações sobre autoria de ataques.",1
Orfanatos na Ucrânia: crianças amarradas e homens em berços,mundo,A BBC teve acesso a algumas instituições na Ucrânia onde há maus-tratos de pessoas com deficiência.,1
Bomba da Segunda Guerra Mundial aparece nas águas do rio Pó na Itália,mundo,Representantes do exército já explodiram o artefato. Ninguém se feriu.,1
Rússia acusa Ucrânia de ataque à central nuclear e alerta para 'consequências catastróficas',mundo,"Moscou afirma que tropas de Kiev estão bombardeando usina de Zaporizhzhia, a maior da Europa. ONU critica ataques, sem citar lados diretamente.",1
Bomba da Segunda Guerra Mundial aparece nas águas do rio Pó na Itália,mundo,Representantes do exército já explodiram o artefato. Ninguém se feriu.,1
'Ilha do antraz': como fracassado plano britânico contra nazistas devastou ilha escocesa,mundo,"Gruinard, perto da costa da Escócia, foi palco de experimentos durante Segunda Guerra Mundial que só vieram à tona com ameaças de antraz feitas décadas depois contra governo britânico.",1
China prolonga exercícios militares em Taiwan,mundo,"Testes, os maiores da história na região e com disparo de mísseis e munição real, estavam previstos para terminar no domingo (7). Pequim alega que a ilha é parte de seu território e, portanto, não há rompimento de leis internacionais. ",1
Gustavo Petro: os desafios do novo presidente da Colômbia na economia,mundo,Primeiro presidente de esquerda do país terá que enfrentar uma das mais graves crises econômicas da história recente. Uma ambiciosa reforma tributária poderá definir o sucesso ou fracasso do novo governo.,1
Cuba segue combatendo gigantesco incêndio em tanques de petróleo,mundo,"Imagens em redes sociais mostram explosões na madrugada desta segunda-feira (8). Combate ao fogo deixou um morto, 16 desaparecidos e dezenas de feridos.",1
Terremoto atinge o Chile,mundo,"Tremor foi registrado no fim da noite de domingo (7), pelo horário local, perto da cidade de Valparaíso. Não há registro de alerta de tsunami e nem de danos ou vítimas até o momento.",1
"A 'revolta da bandeira do urso', rebelião que fez o México perder a Califórnia para sempre",mundo,"Há 176 anos, na praça de Sonoma, ao norte de San Francisco, colonos americanos se rebelaram contra a autoridade mexicana e declararam a Califórnia uma nação independente.",1
Gustavo Petro e Francia Márquez tomam posse na Colômbia  ,mundo,"Em seu discurso de posse, Petro propôs 'benefícios' penais aos grupos armados em troca da assinatura de um acordo de paz. Também disse que a sua gestão vai buscar a redução da desigualdade social. ",1
"Senado dos EUA aprova projeto de lei de R$ 2,2 trilhões para combater mudanças climáticas e baixar preços de remédios",mundo,Texto reforça a fiscalização da cobrança de impostos para empresas e pessoas ricas. Os senadores do Partido Democrata acreditam que isso será suficiente para compensar os gastos com incentivos para combater a mudança climática.,1
Autoridades francesas têm poucas esperanças de salvar baleia-branca perdida no rio Sena,mundo,Equipes de resgate descartam a eutanásia da baleia Beluga por enquanto. Especialista diz que animal precisa ser transferido em até 48 horas.,1
Cuba não consegue controlar incêndio no maior armazém de petróleo da ilha,mundo,Dois tanques de armazenamento de petróleo pegaram fogo. Os bombeiros foram surpreendidos com a explosão do segundo.,1
Quatro cargueiros com grãos zarpam dos portos ucranianos,mundo,"Com quase 170 mil toneladas, embarcações deixaram neste domingo os portos de Odessa e Chornomorsk, no Mar Negro. Acordo histórico entre Rússia e Ucrânia permitiu retomada da atividade, que havia sido interrompida após o início da guerra, em fevereiro.",1
Cuba não consegue controlar incêndio no maior armazém de petróleo da ilha; México e Venezuela mandam reforços para combater o fogo,mundo,Dois tanques de armazenamento de petróleo pegaram fogo. Os bombeiros foram surpreendidos com a explosão do segundo.,1
Cratera no Chile cresce tanto que poderia engolir seis estátuas do Cristo Redentor,mundo,Cratera se estende por 50 metros de diâmetro e tem 200 metros de profundidade. ,1
França vê temperaturas dispararem com nova onda de calor e se prepara para a pior seca já registrada no país,mundo,"Os termômetros devem chegar a 37ºC no sudoeste neste domingo (07), antes do ar quente se espalhar pelo norte no começo da semana.",1
Franceses querem usar vitaminas para resgatar baleia presa no rio Sena,mundo,A baleia beluga visivelmente desnutrida está presa a 70 quilômetros ao norte de Paris desde pelo menos terça-feira.,1
"Na China, mais de 80 mil turistas ficam bloqueados em ilha após surto de Covid",mundo,"Quase 500 casos de Covid-19 foram registrados neste domingo no balneário de Sanya, na ilha de Hainan, conhecida como 'Havaí chinês'.",1
Os guerrilheiros que resistem ao Talibã em um remoto vale do Afeganistão,mundo,"Pequenos grupos de guerrilheiros, liderados por soldados do antigo exército afegão, estão enfrentando o Talibã.",1
Cerca de 80 mil turistas são impedidos de deixar 'Havaí chinês' devido a surto de Covid,mundo,Foram suspensos voos e passagens de trens. Para sair da ilha os turistas precisam apresentar 5 testes negativos realizados em período de 7 dias.,1
"Após testar negativo para Covid pela segunda vez, Biden sairá do isolamento, diz médico da Casa Branca",mundo,"Biden sofreu sintomas leves, incluindo dores no corpo e tosse, durante sua luta inicial contra o Covid-19. O presidente está vacinado contra a doença.",1
Israelenses e palestinos chegam a acordo e começam cessar-fogo; mais de 40 morreram em Gaza,mundo,"Segundo o Ministério da Saúde de Gaza, entre as vítimas há ao menos 15 crianças e 4 mulheres; número de feridos desde o início dos conflitos entre Israel e a Jihad Islâmica, na sexta-feira (5), passa de 300.",1
VÍDEO: Cachorros participam de campeonato de surfe na Califórnia,mundo,"Os cães competiram em categorias de acordo com o tamanho em grupos pequenos, médios e muito grandes.",1
Gustavo Petro toma posse neste domingo como primeiro presidente de esquerda da Colômbia,mundo,Petro vai ter maioria ampla no Congresso um apoio popular que nenhum governo teve nos últimos anos. Ele assume neste domingo às 17h.,1
Cachorros surfam em campeonato na Califórnia,mundo,"Os cães competiram em categorias de acordo com o tamanho em grupos pequenos, médios e muito grandes. Os caninos também competiram em tandem cães, bem como em tandem humano-cães, com seus donos a bordo.",1
As jovens que escreveram carta com sangue e condenaram pai à prisão perpétua,mundo,"A mãe de duas meninas foi queimada viva há seis anos pelo marido por não ter tido um filho homem, segundo denúncia das filhas.",1
Turistas fazem piquenique em vulcão em erupção na Islândia,mundo,"Imagens mostram pessoas bem próximas da lava, observando a erupção. País tem alta atividade vulcânica e frequentemente experimenta terremotos.",1
Turistas fazer até piquenique em vulcão ativo na Islândia,mundo,Turistas aproveitam para admirar o vulcão em erupção.,1
Acidente de ônibus deixa 12 mortos no norte da Croácia,mundo,Vítimas eram poloneses que seguiam em peregrinação a santuário católico na Bósnia,1
"Al-Qaeda: quem é Sayf al-Adl, o 'próximo líder' da rede extremista?",mundo,"Com a morte de Ayman al-Zawahiri em um ataque de drone dos EUA, o grupo jihadista agora provavelmente será liderado por um de seus vices – um homem com um passado nebuloso.",1
Acidente de ônibus deixa 12 mortos no norte da Croácia,mundo,Vítimas eram poloneses que seguiam em peregrinação a santuário católico na Bósnia. Outras 30 pessoas ficaram feridas. ,1
Cuba confirma morte após incêndio em tanques de petróleo,mundo,"Corpo foi encontrado neste sábado (6). Incidente, causado por raio, deixou 121 pessoas feridas e 17 desaparecidas.",1
Presidente do Peru diz que 'estende sua mão' ao Congresso pela última vez,mundo,Pedro Castillo descreveu os congressistas da oposição que buscam sua saída como 'golpistas'.,1
Baleia beluga perdida no Sena recusa comida dos socorristas,mundo,"Os socorristas, que não sabem se o mamífero de 4 metros não está comendo por falta de energia ou porque está doente, tentaram com pouco sucesso alimentá-lo com uma truta viva.",1
Parada do Orgulho LGBTQIA+ retorna aos canais de Amsterdã,mundo,A 25ª parada gay da capital holandesa recebeu milhares de pessoas após dois anos de hiato devido à Covid-19.,1
Primeiro navio de bandeira estrangeira chega à Ucrânia desde o início da guerra com a Rússia,mundo,"Ministro da Infraestrutura ucraniano afirmou que embarcação com bandeira de Barbados atracou neste sábado (6) será carregada com grãos. A Ucrânia está começando a retomar exportações após a invasão pelas tropas russas, em fevereiro.",1
ONU diz que há risco de desastre nuclear na Ucrânia com usina 'fora de controle',mundo,Zaporizhzhia foi ocupada por forças russas em março e a Ucrânia acusa Moscou de direcionar ataques para a usina ou disparar mísseis a partir dela.,1
Explosão de bombas escondidas em cadáveres mata ao menos dez civis no Mali,mundo,"Funcionário de prefeitura local afirmou que, nesta sexta, jihadistas mataram duas pessoas e colocaram bombas em seus corpos. 'Quando os familiares vieram procurá-los, houve uma explosão', disse ele.",1
Amsterdã recebe 25ª edição da parada do orgulho LGBTQIA+ após dois anos,mundo,Milhares de pessoas acompanharam as 80 embarcações que desfilaram pelos canais da capital holandesa.,1
"Baleia beluga recusa comida após se perder no rio Sena, na França",mundo,Veterinários ofereceram trutas vivas ao mamífero e disseram não saber se ele não aceitou porque está com 'falta de energia' ou doente. Animal avistado nesta semana a 80 km de Paris normalmente vive nos oceanos ártico e subártico.,1
"Festival em São Petersburgo, na Rússia, leva milhares de praticantes de stand up paddle a rio da cidade; veja VÍDEO",mundo,Evento acontece durante o verão no Hemisfério Norte em um dos rios da cidade.,1
Biden faz novo teste para Covid-19 e recebe resultado negativo,mundo,"Presidente dos Estados Unidos continuará em isolamento até um segundo resultado negativo no exame de antígeno. Por 'efeito rebote', ele havia sido diagnosticado duas vezes com a doença em julho. ",1
Incêndio em tanques de petróleo de Cuba deixa feridos em área industrial,mundo,Raio atingiu a região nesta sexta-feira (6). Há 17 bombeiros desaparecidos. ,1
Milhares de praticantes de stand up paddle remam em São Petersburgo,mundo,Milhares de praticantes de stand up paddle remam em São Petersburgo,1
"Quem foi Maria Felipa, a escravizada liberta que combateu marinheiros portugueses e incendiou navios",mundo,"Apesar de praticamente não existirem documentos históricos que atestem sua existência, 200 anos depois ela continua viva nas comemorações da independência.",1
Ucrânia fecha reator de central nuclear após ataques que provocaram danos a armazéns próximos,mundo,"A usina nuclear de Zaporizhzhia, que fica na Ucrânia, é a maior da Europa. O complexo está sob controle das forças russas.",1
'Ele lutou até o fim': a morte de garoto em coma após batalha judicial,mundo,"A morte de Archie, de 12 anos, ocorreu depois que os aparelhos que o mantinham respirando foram desligados. A mãe dele e o pai, Paul Battersbee, perderam uma série de disputas judiciais nas quais eles tentaram mantê-lo no hospital, com os aparelhos funcionando.",1
Israelenses e palestinos se enfrentam pelo 2º dia na Faixa de Gaza,mundo,Israelenses e palestinos se enfrentam pelo 2º dia na Faixa de Gaza,1
Taiwan acusa China de simular um ataque à ilha,mundo,"'Há vários aviões e navios comunistas realizando atividades ao redor do Estreito de Taiwan, consideramos que realizavam uma simulação de ataque à principal ilha', afirmou o ministério da Defesa de Taiwan em um comunicado.",1
Palestina e Israel se enfrentam pelo 2º dia; FOTOS,mundo,"Aviões israelenses atacaram a Faixa de Gaza, e palestinos dispararam foguetes contra Israel neste sábado (6)",1
Israelenses e palestinos se enfrentam pelo segundo dia; há pelo menos 12 mortos em Gaza,mundo,"O conflito mais recente começou depois que Israel matou um líder do grupo Jihad Islâmica em Gaza. Os palestinos responderam com foguetes, e os israelenses intensificaram os ataques aéreos.",1
Anistia Internacional  'mantém plenamente' relatório criticado pela Ucrânia,mundo,A Anistia Internacional disse que os militares ucranianos colocaram civis em perigo ao estabelecer bases militares em áreas residenciais e lançar ataques a partir de locais densamente povoados para impedir a invasão russa.,1
"Favorita ao cargo de primeira-ministra britânica, Liz Truss promete reformar economia e baixar impostos",mundo,"Cerca de de 200 mil membros do Partido Conservador que, até 5 de setembro, escolherão um substituto para Boris Johnson, forçado a renunciar após uma série de escândalos.",1
Reservas e parques florestais da França declaram guerra contra influenciadores,mundo,Autoridades explicam que comportamento dos influenciadores para criar conteúdo colocam natureza em risco. ,1
"Você viu? Adeus a Jô Soares, Pelosi em Taiwan, Censo 2022, atropelamento com morte na Barra, câncer de Simony e as exigências de artistas para o Rock in Rio",mundo,Uma seleção de reportagens publicadas no g1 com as notícias de 1 a 5 de agosto. ,1
Indiana é o primeiro estado dos EUA a restringir o aborto,mundo,"Mas há três dias, eleitores do Kansas rejeitaram em referendo emenda que retiraria as proteções ao direito ao aborto de sua Constituição Estadual.",1
"Mais uma vez, ONU acusa França de preconceito religioso por impedir uso do véu islâmico",mundo,Comitê de Direitos Humanos da organização se posicionou após francesa ser impedida de entrar em escola usando hijab.,1
Brasileiro é preso na Indonésia por suspeita de distribuição de cocaína,mundo,"No país, traficantes e distribuidores de drogas podem receber pena de morte. Mexicano e britânico também foram presos.",1
549 pessoas morrem no Paquistão após julho mais chuvoso dos últimos 30 anos,mundo,"Enchentes impactaram principalmente comunidades remotas na província do Baluchistão, uma das áreas mais pobres do país.",1
"Alex Jones, radialista que propagou fake news sobre massacre em escola nos EUA, é condenado a pagar mais de R$ 250 milhões",mundo,Alex Jones inventou uma mentira para dizer que não houve massacre na escola Sandy Hook —20 crianças e 6 adultos foram assassinados na ocasião. Ele afirmava que era uma armação para que o governo dos EUA tivesse uma justificativa para restringir o acesso a armas no país.,1
549 pessoas morrem no Paquistão após julho mais chuvoso dos últimos 30 anos,mundo,549 pessoas morrem no Paquistão após julho mais chuvoso dos últimos 30 anos,1
"Jihad Islâmica anuncia que disparou ""mais de 100 foguetes"" de Gaza contra Israel",mundo,"Segundo a organização, a ação foi uma ""resposta inicial"" aos bombardeios israelenses contra o território palestino.",1
O império que os poderosos astecas não conseguiram conquistar,mundo,"Os purépechas foram um dos poucos grupos indígenas do México que os astecas não conseguiram conquistar. Mesmo com esse feito, o grupo foi quase esquecido pela história.",1
Papa reduz poder da organização conservadora Opus Dei,mundo,"Criada pelo sacerdote espanhol Josemaria Escrivá, cujo papel na ditadura de Francisco Franco segue controverso, Opus Dei havia conquistado status único na Igreja Católica durante o papado de João Paulo II.",1
Governo da Nicarágua fecha 7 emissoras de rádio católicas; associação pede ajuda internacional,mundo,Associação Internacional de Radiodifusão afirmou que condena o regime de Daniel Ortega e dos grupos a ele relacionados por sua sistemática repressão e censura contra jornalistas e meios de comunicação da forma mais veemente.,1
Ucrânia e Rússia se acusam mutuamente por bombardeio perto de reator de usina nuclear,mundo,"Uma linha de alta tensão ficou danificada no ataque, o que provocou interrupção em um dos reatores da central. 'Há risco de vazamento de hidrogênio e de disseminação de substâncias radioativas. O perigo de incêndio é alto', disse a Energoatom, que ainda não informou se houve vítimas.",1
Fake news: a condenação milionária de Alex Jones por dizer que massacre em escola em 2012 era falso,mundo,Os pais de uma criança morta no ataque à escola dizem que sofreram assédio por causa das alegações de Alex Jones.,1
Morre ex-ativista dos Panteras Negras que passou 43 anos em solitária nos EUA,mundo," Albert Woodfox, um ex-militante dos Panteras Negras que passou 43 anos em confinamento solitário. Ele foi condenado por um assassinato que ocorreu durante um motim em uma prisão, mas sempre disse que não era o culpado.",1
"Vídeo mostra momento em que raio cai perto da Casa Branca, nos EUA",mundo,"Duas pessoas morreram, uma mulher e um homem idosos, após serem atingidas por um raio que caiu em um parque ao lado da Casa Branca nesta quinta-feira (4), segundo relato da polícia de Washington D.C..",1
Canadá proíbe importação de armas de fogo,mundo,"Em maio, primeiro-ministro anunciou que país iria suspender a venda de armas e isso levou os canadenses a correrem para as lojas de armas. Governo quer evitar que estoques sejam reabastecidos.",1
"Com Ucrânia em segundo plano, Putin e Erdogan se reúnem a portas fechadas em Sochi",mundo,"Sem menções oficiais à guerra, líderes da Rússia e da Turquia debatem parceria comercial e conflito na Síria, onde os dois países combatem em lados opostos. ",1
Venezuela emite mandado de prisão contra jornalista que vive nos EUA por 'apologia ao magnicídio'; saiba o que ela disse,mundo,"Jornalista comentava a morte de Ayman al-Zawahiri, o líder da Al-Qaeda, e disse o seguinte: 'Os Estados Unidos enviam um drone e desaparecem com este homem. E o que é que o venezuelano diz nas redes sociais? Por que não fazem o mesmo com Maduro? E aqui obviamente não estamos fazendo apologia ao seu assassinato, mas é uma pergunta válida'.",1
China suspende cooperações com EUA,mundo,"Após visita de Nancy Pelosi a Taiwan. Pequim cancela colaboração em áreas como meio ambiente, parcerias militares e defesa, e acusa Washington de minar sua soberania.",1
VÍDEO: Erupção de vulcão na Islândia vira atração para turistas ,mundo,"Imagens postadas nas redes sociais mostram pessoas bem próximas da lava, observando a erupção. País tem alta atividade vulcânica e frequentemente experimenta terremotos.",1
"Turistas assistem a ""espetáculo"" de vulcão na Islândia",mundo,"Turistas assistem a ""espetáculo"" de vulcão na Islândia",1
Jihad Islâmica anuncia morte de líder e mais oito em bombardeio de Israel em Gaza; palestinos respondem com foguetes,mundo,"Tayseer al Jabari, também conhecido como Abu Mahmud morreu durante ataque de tropas de Tel Aviv. Palestinos responderam disparando foguetes contra cidades no sul de Israel.",1
Taiwan e China: entenda o que é a linha mediana e zona de indefinição de defesa aérea,mundo,"Conceitos ficaram conhecidos por conta das tensões entre a ilha e Pequim, que invadiu as delimitações que divide os territórios. ",1
"Quem é Brittney Griner, a estrela do basquete americano condenada a 9 anos de prisão na Rússia",mundo,"BG, como é conhecida pelos torcedores, é considerada uma das maiores jogadoras da história do basquete.",1
Biden enfrenta dilema na troca da atleta Brittney Griner por um criminoso de armas russo,mundo,"Como o governo americano negocia a libertação da estrela do basquete feminino, usada como troféu pela Rússia para obter ganhos no momento mais tenso das relações entre os dois países desde o fim da Guerra Fria.",1
Três pessoas morrem após raio cair perto da Casa Branca,mundo,"Raio atingiu quatro pessoas que estavam em um parque. O Corpo de bombeiros de Washington D.C., nos Estados Unidos, afirma que as outra vítima corre risco de vida.",1
UE proíbe apreensão de navios de resgate de migrantes no Mediterrâneo,mundo,"Embarcações de ONGs de vários países do bloco percorrem monitoram e resgatam pessoas que fica à deriva. Só esta semana, três organizações humanitárias resgataram mais de mil pessoas à deriva em barcos superlotados. ",1
Incêndio em boate na Tailândia deixa mortos e feridos,mundo,Incêndio em boate na Tailândia deixa mortos e feridos.,1
"Desemprego nos EUA cai para 3,5% em julho e volta ao nível pré-pandemia",mundo,"Número de desempregados foi estimado em 5,7 milhões – abaixo dos 5,9 milhões do mês anterior.",1
Papa Francisco se encontra com número 2 da Igreja Ortodoxa da Rússia,mundo,O pontíficie conversou frente a frente com Anthony Bishop.,1
"Em primeira represália aos EUA, China interrompe diálogo militar de alto nível com Washington",mundo,Pequim corta também corta conversas sobre mudanças climáticas e cooperação na prevenção de crimes internacionais e no repatriamento de imigrantes irregulares. Washington convocou o embaixador chinês. ,1
"China invade espaço aéreo de Taiwan  em segundo dia de testes, diz Taipei",mundo,"Em segundo dia de exercícios militares, Pequim cruzou ao menos 68 vezes Estreito de Taiwan, que fronteira entre os espaços aéreos e marítimos chinês e taiwanês. Testes seguirão até domingo (7). ",1
Incêndio em boate na Tailândia deixa 14 mortos e 40 feridos,mundo,Segundo informações da polícia todas as vítimas eram tailandesas. Ainda não se sabe a causa do incidente.,1
Baleia presa no rio Sena intriga cientistas e mobiliza franceses,mundo,Especialistas estão intrigados com motivo pelo qual animal se desviou para tão longe de seu habitat natural.,1
Taiwan: como é a estratégia 'porco-espinho' criada pela ilha para se defender de possível invasão da China,mundo,"China conta com superioridade militar avassaladora em relação a Taiwan, razão pela qual país baseia sua defesa na chamada estratégia do ""porco-espinho"".",1
"O ""general de ferro"" Zaluzhny, um novo ícone ucraniano",mundo,"A edição ucraniana da revista Vogue publicou um artigo sobre ele, que o chamou de ""figura lendária"".",1
Presidência de Portugal lamentam morte de Jo Soares,mundo,Site da Presidência publica nota de condolências. Imprensa do país também destacam morte do apresentador e humorista brasileiro. ,1
"Por crise em Taiwan, Casa Branca convoca embaixador da China, e Pequim sanciona Pelosi",mundo,"Segundo ""Washington Post"", governo norte-americano vai pressionar Pequim para que exercícios militares perto da ilha, que aumentaram após visita da presidente da Câmara de Deputados dos EUA, Nancy Pelosi, esta semana. ",1
EUA discutirão com a Rússia possível troca de prisioneiros que inclua Brittney Griner,mundo,"Estrela do basquete, presa por tentar entrar na Rússia com óleo a base de cannabis, foi condenada na quinta-feira (4) a mais de nove anos de prisão em Moscou. Washington já esperava que o Kremlin usasse Griner como moeda de troca",1
VÍDEO: Vaca é perseguida pela polícia no meio de uma rodovia nos EUA,mundo,Cena inusitada foi registrada por uma pessoa que estava no local e viu o animal “fugindo” de uma viatura.,1
Por que os vikings não eram como imaginamos,mundo,Os genes dos vikings revelam que eles não eram parecidos com as imagens mais comuns que temos na cultura popular,1
4 pessoas sofrem ferimentos graves após raio atingir parque ao lado da Casa Branca,mundo,"Corpo de bombeiros de Washington D.C., nos Estados Unidos, afirmam que vítimas correm risco de vida.",1
EUA pressionam Rússia a aceitar troca de prisioneiros após condenação de jogadora de basquete Brittney Griner,mundo,"Washington ofereceu trocar o traficante de armas russo Viktor Bout, que cumpre sentença de 25 anos de prisão nos EUA, pela atleta Brittney Griner e o ex-fuzileiro naval Paul Whelan.",1
Etias: autorização para viagens para a Europa só deverá ser exigida a partir de novembro de 2023,mundo,"Expectativa era de que começasse a ser cobrada em maio do ano que vem. Sistema vai avaliar os perfis de cada turista, para só então permitir a entrada nos países do Espaço Schengen.",1
"Norte-americano causa incêndio florestal ao tentar queimar uma aranha, nos EUA",mundo,"Chamas atingiram aproximadamente 25 hectares, o equivalente a cerca de 30 campos de futebol.",1
Anistia Internacional acusa Ucrânia de colocar tropas perto de áreas residenciais; Zelensky responde irritado,mundo,"'Documentamos um padrão de forças ucranianas que colocam civis em risco e violam as leis da guerra em áreas populosas', diz relatório da Anistia Internacional.",1
"Exército de Ruanda fez ataques na República Democrática do Congo, diz ONU",mundo,"Segundo a ONU, o exército de Ruanda agiu de duas formas: diretamente e em apoio a grupos armados congoleses.
",1
México volta a exigir visto impresso para brasileiros,mundo,"A partir do próximo dia 18, viajantes do Brasil que desejem entrar no território mexicano com finalidades turísticas, comerciais ou culturais deverão mostrar versão física do documento.",1
"Baleia beluga aparece no rio Sena, na França, e especialistas estudam o que fazer",mundo,O mamífero está sendo monitorado com drones. Há outros casos de baleias que apareceram no rio Sena —uma orca e uma minke.,1
"Polícia persegue vaca no meio de estrada no Alabama, EUA",mundo,"Uma vaca foi perseguida por um carro da polícia no meio de uma rodovia interestadual no Alabama, Estados Unidos.",1
França estuda opções para baleia beluga no Rio Sena,mundo,"O mamífero é monitorado com drones, mas mal tem se mexido nas águas do rio",1
Qual é a relação de Taiwan com os EUA?,mundo,"Visita da presidente da Câmara norte-americana à ilha provocou protestos da China. Apesar de reconhecerem a política de unidade chinesa, EUA veem Taiwan como antigo aliado e abastecem ilha com armas modernas.",1
"Rússia condena Brittney Griner, jogadora de basquete americana, a 9 anos de prisão",mundo,"A estrela do basquete foi presa, acusada de tráfico de maconha, em fevereiro. O presidente dos EUA pediu que ela seja libertada imediatamente.",1
Adolescente que salvou irmão com vídeo que viralizou morre da mesma doença na Índia,mundo,"Afra Rafeeq, que morreu esta semana, arrecadou milhões para ajudar a obter um remédio fundamental para a sobrevivência de seu irmão menor.",1
EUA declaram emergência de saúde por causa da varíola dos macacos,mundo,"EUA identificaram cerca de 1,6 milhão de pessoas que são altamente vulneráveis ao vírus, mas o país tem 550 mil doses de vacina. Com a declaração de emergência, agências de governo vão receber mais dinheiro.",1
"Governo dos EUA acusa 4 policiais por homicídio de Breonna Taylor, afro-americana morta no próprio apartamento",mundo,"Breonna Taylor se tornou um símbolo do movimento Black Lives Matter. Os agentes estão sendo acusados de crimes contra os direitos civis, abuso da força e obstrução da Justiça. ",1
França comemora 40 anos da descriminalização da homossexualidade,mundo,O governo criou um fundo de € 3 milhões (R$ 16 milhões) para criar 10 novos centros LGBTQI+ e reforçar os 35 que já existem.,1
"Afinal, o que é Taiwan e por que a ilha é estratégica para potências mundiais",mundo,"Epicentro da mais recente crise entre Estados Unidos e China, a ilha é reivindicada por Pequim como parte de seu território, mas o governo local alega ser o próprio governo chinês, no exílio. ",1
Dor e raiva marcam segundo aniversário de explosão em Beirute,mundo,"Dois anos após a explosão que matou 216, expectativa de uma responsabilização dos culpados está desvanecendo. Desastre de 2020 é visto por muitos libaneses como um símbolo da corrupção e clientelismo que castigam o país.",1
Destroços da SpaceX são encontrados em fazenda na Austrália,mundo,"Peças encontrados em área rural da Austrália faziam parte de uma missão da SpaceX, empresa privada do bilionário Elon Musk, confirmou a Agência Espacial Australiana.",1
Imagem mostra momento em que depósito desaba no Líbano,mundo,"No fim de semana, outro armazém desmoronou após grãos fermentarem por excesso de calor. Desabamentos ocorrem exatos dois anos depois de megaexplosão em armazém de nitrato de amônio deixar mais de 215 mortos na cidade.",1
"Detritos encontrados na Austrália são da SpaceX, diz agência espacial",mundo,"Astrofísico descreveu o achado como extremamente raro, mas alerta que é preciso avaliar os riscos de um destroço atingir uma área habitada.",1
